ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains,Mech Not Defined,Mech_Acting,Mech_Action,Mech_tokens,Mech_construcc_farm,Mech_roll_thng,Mech_cards,Mech_role_camp,Mech_board,Mech_money,Mech_score,Mech_turnbased,Mech_team,Mech_skill,Mech_solo,Abstract,Children,Customizable,Family,Party,Strategy,Thematic,Wargames,Domain_Not Defined
26250.0,A las Barricadas!,2006,2,2,120,12,68,7.13,9757,2.73,139,"Dice Rolling, Hexagon Grid, Simulation",Wargames,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
153757.0,Nika,2014,2,4,30,8,102,6.51,9758,2.2,271,"Grid Movement, Team-Based Game",Abstract Games,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
31053.0,Pirates of the Caribbean PocketModel Game,2007,2,10,30,8,79,6.81,9759,1.5,233,"Dice Rolling, Measurement Movement, Pick-up and Deliver, Race, Scenario / Mission / Campaign Game, Variable Player Powers, Variable Set-up",Not Defined,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145766.0,Gamedec,2013,1,6,75,12,116,6.61,9760,3.17,178,"Dice Rolling, Hand Management, Role Playing, Variable Player Powers",Not Defined,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161109.0,Speakeasy,2014,2,2,30,8,113,6.31,9761,1.88,224,"Memory, Point to Point Movement, Rock-Paper-Scissors, Secret Unit Deployment",Not Defined,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23258.0,Expedition Altiplano,2006,2,2,30,10,179,6.07,9762,1.94,521,"Card Drafting, Hand Management, Take That","Strategy Games, Thematic Games",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
454.0,Tante Tarantel,1991,3,5,30,10,133,6.15,9763,1.21,161,"Point to Point Movement, Roll / Spin and Move",Children's Games,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18776.0,The Mediterranean,2005,0,0,480,12,60,6.96,9764,3.31,258,"Hexagon Grid, Simulation",Wargames,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
153839.0,Burgenland,2014,2,4,45,8,144,6.12,9765,2.2,240,"Card Drafting, Set Collection",Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258376.0,The Refuge: Terror from the Deep,2019,1,6,60,14,61,7.49,9766,2.0,209,"Area Movement, Cooperative Game, Hand Management, Take That, Variable Player Powers",Not Defined,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
428.0,Galopp Royal,1995,3,6,45,9,224,5.89,9767,1.65,359,Auction/Bidding,Not Defined,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7779.0,Heart of Oak: Naval Miniatures Rules for the Age of Fighting Sail,1978,2,2,90,12,49,7.4,9768,3.6,138,"Bias, Dice Rolling, Measurement Movement, Scenario / Mission / Campaign Game, Simulation",Wargames,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
273065.0,The Genius Square,2018,1,2,30,6,83,6.73,9769,1.0,169,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
487.0,Power,1981,2,4,30,10,255,6.02,9770,2.63,552,"Area Movement, Secret Unit Deployment, Simultaneous Action Selection","Abstract Games, Wargames",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
178835.0,Bruti,2015,2,4,50,14,296,6.87,9771,1.76,384,"Hand Management, Variable Player Powers",Not Defined,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113937.0,Phantom,2012,2,2,30,10,104,6.37,9772,2.0,246,"Area Majority / Influence, Hand Management",Not Defined,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92838.0,Pitch'n Dunk,2011,2,2,20,8,38,7.7,9773,1.83,78,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
267013.0,Kung Fur Fight!,2018,2,2,30,10,52,8.01,9774,2.5,64,"Hand Management, Simultaneous Action Selection, Take That",Not Defined,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
192762.0,Gauner raus!,2016,2,4,60,10,89,6.66,9775,2.75,159,"Dice Rolling, Paper-and-Pencil, Pattern Recognition, Push Your Luck",Not Defined,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
114386.0,18PA,2011,3,5,180,0,46,7.26,9776,3.5,58,"Network and Route Building, Stock Holding",Not Defined,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11465.0,48th Panzerkorps,1991,2,2,240,12,71,6.83,9777,2.91,291,"Dice Rolling, Hexagon Grid, Ratio / Combat Results Table, Simulation, Zone of Control",Wargames,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171742.0,"Lion of Judah: The War for Ethiopia, 1935-1941",2017,2,2,240,0,44,7.63,9778,3.4,220,Hexagon Grid,Wargames,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6721.0,Victory in Vietnam,1999,2,2,180,12,46,7.48,9779,3.13,176,"Dice Rolling, Hexagon Grid, Secret Unit Deployment",Wargames,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25196.0,Rummikub XP,1992,2,6,60,6,91,6.56,9780,1.0,233,Tile Placement,Abstract Games,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32143.0,Kazaam,2008,2,5,60,8,227,6.39,9781,1.82,201,"Action Points, Hand Management, Memory, Set Collection, Tile Placement, Variable Player Powers",Not Defined,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
195179.0,Shiba Inu House,2016,1,5,30,6,224,5.97,9782,1.2,516,"Pattern Building, Tile Placement",Not Defined,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18266.0,SeaSim,2004,2,2,30,10,194,5.97,9783,2.19,386,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95364.0,Cubulus,2011,2,3,20,8,142,6.13,9784,2.08,236,Pattern Building,Abstract Games,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
231812.0,"Warhammer 40,000: Heroes of Black Reach - Drop Zone Demo Kit",2017,2,2,60,14,42,8.06,9785,0.0,190,Action Queue,Not Defined,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68947.0,Arvuutin,2010,2,8,30,8,64,6.77,9786,1.67,37,"Hand Management, Simultaneous Action Selection","Family Games, Party Games",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
17132.0,1800: Colorado,2002,2,3,90,16,109,6.27,9787,3.57,186,"Network and Route Building, Stock Holding, Tile Placement",Strategy Games,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
238506.0,Magic: The Gathering - Duel Decks: Merfolk Vs. Goblins,2017,2,2,0,13,44,7.54,9788,3.0,163,"Campaign / Battle Card Driven, Hand Management, Player Elimination",Not Defined,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2199.0,Thinking Man's Golf,1966,1,4,45,0,212,6.0,9789,1.78,616,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1387.0,Alaska,1979,2,4,60,12,374,5.82,9790,1.44,622,"Pick-up and Deliver, Tile Placement",Family Games,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
206074.0,The Solo System,2016,1,1,240,12,41,7.69,9791,3.33,204,Simulation,Not Defined,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24122.0,Greentown,2006,2,4,60,10,125,6.19,9792,2.71,171,"Modular Board, Tile Placement",Not Defined,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35306.0,Battlefields of Olympus,2008,2,2,30,10,136,6.17,9793,1.95,246,"Campaign / Battle Card Driven, Hand Management, Rock-Paper-Scissors",Strategy Games,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
184477.0,C-Cross,2015,2,2,30,10,41,7.51,9794,2.0,103,Pattern Building,Not Defined,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50862.0,Caligula,2009,2,5,60,14,220,5.97,9795,2.56,481,"Auction/Bidding, Card Drafting, Team-Based Game",Not Defined,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
199766.0,Listography: The Game,2016,2,6,45,10,71,7.05,9796,1.0,196,Paper-and-Pencil,Not Defined,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41032.0,Galaxy's Edge,2009,3,4,60,10,175,6.07,9797,2.39,260,"Dice Rolling, Modular Board",Strategy Games,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3576.0,Operation Olympic: The Invasion of Japan 1 November 1945,1974,1,2,120,12,127,6.32,9798,2.67,503,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Movement Points, Secret Unit Deployment, Simulation, Zone of Control",Wargames,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1367.0,Grand National Derby,1996,2,5,30,10,94,6.4,9799,1.71,154,Betting and Bluffing,Strategy Games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
268276.0,Star Trek Chrono-Trek,2019,2,6,45,11,105,6.5,9800,2.5,434,"Hand Management, Modular Board, Set Collection",Not Defined,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
197783.0,Get Rich Quick,2016,3,5,40,8,78,6.61,9801,2.0,167,"Hand Management, Simultaneous Action Selection, Worker Placement",Not Defined,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40455.0,Skirmish Wars: Advance Tactics,2009,2,4,60,0,68,7.48,9802,2.33,121,Modular Board,Wargames,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2963.0,Stockmarket,1987,2,6,90,12,71,6.7,9803,2.5,109,"Commodity Speculation, Stock Holding",Not Defined,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49397.0,Battleground Fantasy Warfare: Men of Hawkshold,2005,2,2,60,12,60,6.95,9804,2.67,391,Variable Phase Order,Wargames,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
257700.0,"Munchkin Warhammer 40,000",2019,3,6,90,12,108,6.68,9805,2.0,514,"Dice Rolling, Hand Management, Take That, Variable Player Powers",Not Defined,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154645.0,Start Frei,2014,2,4,30,10,54,6.99,9806,1.75,148,"Dice Rolling, Grid Movement, Hand Management, Roll / Spin and Move, Simulation",Not Defined,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
204201.0,Windup War,2017,2,6,30,8,95,6.73,9807,1.67,243,"Action Queue, Player Elimination, Simultaneous Action Selection",Not Defined,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
251685.0,Tinian: The Forgotten Battle,2019,1,2,900,14,37,8.24,9808,3.6,217,"Chit-Pull System, Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Simulation",Wargames,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11646.0,Piquet,1534,2,2,30,8,77,6.67,9809,2.5,85,"Set Collection, Trick-taking",Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
312859.0,Townsfolk Tussle,2021,2,5,200,14,72,7.7,9810,2.5,113,"Cooperative Game, Critical Hits and Failures, Square Grid, Team-Based Game",Not Defined,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
63052.0,Pass the Bomb: Party Edition,1986,2,12,25,12,198,6.02,9811,1.11,518,Dice Rolling,Not Defined,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
314393.0,Wutaki,2021,2,4,90,14,39,8.42,9812,2.78,6,"Card Drafting, Hidden Roles, Hidden Victory Points, Roles with Asymmetric Information, Take That, Turn Order: Claim Action, Worker Placement, Worker Placement, Different Worker Types",Not Defined,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
12538.0,Clocktowers,2004,2,4,20,8,561,5.71,9813,1.39,753,"Card Drafting, Set Collection",Family Games,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
188196.0,Ravenous River,2016,2,7,20,14,189,5.98,9814,1.5,483,Hand Management,Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
206802.0,Spaghetti,2016,2,4,30,6,211,6.02,9815,1.0,268,Set Collection,Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295293.0,The Thing: The Boardgame,2021,1,8,90,14,46,7.81,9816,3.0,75,"Hidden Roles, Semi-Cooperative Game, Voting",Not Defined,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
236881.0,Holmes and Moriarty,2018,2,2,45,12,51,7.24,9817,2.5,176,"Card Drafting, Pattern Building, Secret Unit Deployment, Simultaneous Action Selection, Trick-taking, Variable Player Powers",Not Defined,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55842.0,Namibia,2010,3,4,120,12,118,6.21,9818,3.25,170,"Auction/Bidding, Commodity Speculation, Network and Route Building, Player Elimination",Not Defined,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
194777.0,"Rabbit Island: Explore, Build, Conquer!",1986,2,4,120,13,52,7.15,9819,2.0,188,"Area Majority / Influence, Modular Board, Tile Placement",Not Defined,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148745.0,We Were Brothers,2015,1,6,300,15,61,7.62,9820,3.36,138,"Action Points, Area Movement, Cooperative Game, Grid Movement, Hexagon Grid, Modular Board, Role Playing, Simulation, Variable Phase Order",Wargames,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
702.0,Wabbit Wampage,1985,2,4,120,12,216,5.97,9821,2.0,424,"Action Points, Hand Management, Variable Player Powers",Thematic Games,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
288284.0,Flash 8,2019,1,4,15,7,64,6.96,9822,1.0,123,"Grid Movement, Pattern Building",Not Defined,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147920.0,Das Labyrinth des Pharao,2013,1,5,40,8,80,6.56,9823,1.78,124,"Pattern Building, Tile Placement",Not Defined,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6847.0,South Mountain,1984,2,2,360,12,64,6.87,9824,3.07,273,"Hexagon Grid, Simulation",Wargames,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9238.0,War in the Ice: The Battle for the Seventh Continent,1978,2,3,360,14,113,6.3,9825,2.76,358,"Dice Rolling, Hexagon Grid",Wargames,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
191901.0,Clonk!,2016,2,4,30,8,97,6.44,9826,1.5,179,"Card Drafting, Hand Management, Set Collection",Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6770.0,Yom Kippur,1983,2,4,120,12,65,6.96,9827,3.4,122,"Dice Rolling, Hexagon Grid, Movement Points, Ratio / Combat Results Table",Wargames,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6862.0,Laska,1911,2,2,30,0,85,6.72,9828,2.57,166,Grid Movement,Abstract Games,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
292971.0,Ettin,2020,2,8,60,14,50,7.77,9829,2.5,135,"Drafting, Team-Based Game",Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
39067.0,"June '44: The Struggle for Normandy, 1944",2008,2,2,120,0,54,7.26,9830,2.11,175,"Campaign / Battle Card Driven, Dice Rolling, Hexagon Grid",Wargames,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8986.0,Junkyard Races,2003,2,8,120,10,145,6.13,9831,2.18,285,Set Collection,Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94822.0,Ouro de Tolo,2011,3,6,40,8,73,6.67,9832,1.17,96,"Hand Management, Push Your Luck, Set Collection",Family Games,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13645.0,O'Connor's Offensive,1985,2,2,180,12,72,6.72,9833,3.1,320,Hexagon Grid,Wargames,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195180.0,Universal Rule,2017,3,5,45,8,73,6.65,9834,2.67,449,Hand Management,Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
310726.0,"Iron Curtain: Central Europe, 1945-1989",2020,1,2,0,0,40,7.87,9835,2.6,296,"Dice Rolling, Hexagon Grid",Wargames,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29848.0,Battle for Baghdad,2010,3,6,120,12,78,6.92,9836,2.83,146,"Area Movement, Auction/Bidding, Hand Management, Simulation, Variable Player Powers",Wargames,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33541.0,Friedland 1807,2007,0,0,0,0,37,8.0,9837,2.9,86,"Chit-Pull System, Hexagon Grid",Wargames,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
203584.0,Los Tesoros del Rey Pirata,2017,2,4,45,10,78,7.7,9838,1.83,114,"Grid Movement, Hand Management, Set Collection, Variable Phase Order",Not Defined,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
285.0,Monsters Ravage America,1998,1,4,90,10,284,5.84,9839,2.19,506,Not Defined,Thematic Games,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149296.0,Risk: The Dalek Invasion of Earth,2014,2,5,120,10,176,6.13,9840,2.29,873,"Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Player Elimination",Not Defined,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
754.0,Domain,1982,2,2,15,8,173,6.13,9841,1.78,387,"Area Majority / Influence, Tile Placement",Abstract Games,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
177061.0,Tank on Tank: West Front,2015,1,2,45,10,55,7.3,9842,1.71,197,"Chit-Pull System, Dice Rolling, Hexagon Grid",Wargames,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
79.0,MedFront: War in North Africa 1940-43,1994,2,2,180,12,119,6.33,9843,3.16,398,"Dice Rolling, Grid Movement, Hexagon Grid, Secret Unit Deployment, Simulation",Wargames,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
178030.0,Overlords of Infamy,2017,1,5,90,13,149,7.24,9844,2.4,308,"Set Collection, Take That, Tile Placement, Worker Placement",Not Defined,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
233590.0,Triora: City of Witches,2019,2,4,120,14,52,7.79,9845,3.0,83,"Area Majority / Influence, Set Collection, Variable Phase Order, Worker Placement",Not Defined,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
279975.0,An Attrition of Souls,2020,2,2,90,14,41,7.88,9846,2.5,100,"Dice Rolling, Events, Movement Points, Point to Point Movement, Simulation, Tile Placement",Wargames,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31803.0,Wadi,2007,2,4,30,10,151,6.16,9847,2.32,250,"Area Majority / Influence, Modular Board",Not Defined,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5818.0,Waving Hands,1977,2,10,30,8,50,7.42,9848,2.78,57,"Action Queue, Paper-and-Pencil, Simultaneous Action Selection",Not Defined,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3241.0,Jack The Ripper,1983,2,2,120,12,65,6.87,9849,2.63,160,"Point to Point Movement, Secret Unit Deployment",Not Defined,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54541.0,Warzoo,2015,2,4,30,8,88,6.54,9850,1.5,219,"Hand Management, Variable Player Powers",Not Defined,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32466.0,Kogworks,2007,2,2,30,6,193,6.07,9851,1.55,245,Tile Placement,Abstract Games,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91430.0,None of a Kind,2011,2,6,20,8,211,5.9,9852,1.27,441,"Pattern Building, Simultaneous Action Selection",Not Defined,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88316.0,Autokrator,2012,2,4,90,12,130,6.3,9853,2.46,232,"Area Majority / Influence, Area Movement, Hand Management, Secret Unit Deployment","Strategy Games, Thematic Games, Wargames",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
292961.0,The Suits: Season 2,2019,2,2,10,10,41,7.54,9854,0.0,35,"Betting and Bluffing, Hand Management, Variable Player Powers",Not Defined,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24118.0,Pictionary Mania,2005,4,0,30,12,149,6.09,9855,1.77,329,"Acting, Line Drawing, Paper-and-Pencil, Team-Based Game",Not Defined,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
57368.0,The King Commands,2010,2,6,30,10,265,5.92,9856,1.4,549,Hand Management,Family Games,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38437.0,Curli Kuller,2008,2,4,20,5,77,6.61,9857,1.0,115,Not Defined,Children's Games,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86542.0,Taiga,2010,2,6,15,5,95,6.38,9858,1.11,229,"Memory, Set Collection",Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
33156.0,Magnet,2008,2,2,30,8,136,6.18,9859,2.33,336,"Grid Movement, Secret Unit Deployment",Abstract Games,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
173462.0,Dreary Hamlet,2016,1,4,90,7,66,7.17,9860,2.33,132,Dice Rolling,Not Defined,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
243780.0,Before There Were Stars...,2018,3,6,60,10,95,6.57,9861,1.0,324,"Dice Rolling, Storytelling",Not Defined,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
206938.0,Kullerhexe,2016,2,5,20,6,75,6.59,9862,1.5,133,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
322616.0,Comic Hunters,2020,1,4,60,14,39,8.71,9863,1.5,92,"Auction: Turn Order Until Pass, Card Drafting, Hand Management, Set Collection",Not Defined,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27613.0,Code Cracker,2007,1,6,30,8,177,5.99,9864,1.23,286,"Dice Rolling, Push Your Luck",Family Games,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184800.0,Deus Ex Machina,2016,2,4,45,10,88,6.74,9865,1.85,228,"Card Drafting, Set Collection, Variable Player Powers, Worker Placement","Family Games, Strategy Games",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
215455.0,ReCURRRing,2016,3,5,30,8,73,6.76,9866,1.0,125,Not Defined,Not Defined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27813.0,Saikoro,2007,2,2,10,8,75,6.64,9867,1.56,115,"Map Reduction, Modular Board",Abstract Games,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19161.0,ElfBall,2007,2,2,75,0,71,7.09,9868,2.88,136,"Dice Rolling, Hexagon Grid, Simulation",Strategy Games,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
232242.0,Wanted 7,2017,2,6,40,8,109,6.55,9869,1.43,168,"Auction/Bidding, Hand Management, Set Collection",Not Defined,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.0,Terrain Vague,1993,2,4,120,10,69,6.66,9870,3.25,213,"Action Points, Modular Board",Not Defined,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247034.0,Rice Dice,2018,1,5,45,10,153,6.12,9871,1.67,459,"Dice Rolling, Worker Placement",Not Defined,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278971.0,Why I Otter,2019,2,2,15,6,62,7.05,9872,1.0,181,"Rock-Paper-Scissors, Trick-taking",Not Defined,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
75644.0,Check Your 6! Jet Age,2010,2,20,120,12,40,7.95,9873,3.11,102,"Dice Rolling, Hexagon Grid, Simulation, Simultaneous Action Selection",Wargames,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
